"Total_BacDive_ids";"Phylum";"Class";"Order";"Family";"Genus";"gram_stain_positive";"gram_stain_negative";"cell_length_<=_0.9";"cell_length_>_0.9_to_1.3";"cell_length_>_1.3_to_2";"cell_length_>_2";"cell_width_<=_0.3";"cell_width_>_0.3_to_0.5";"cell_width_>_0.5_to_0.7";"cell_width_>_0.7";"cell_shape_coccus-shaped";"cell_shape_rod-shaped";"cell_shape_filament-shaped";"cell_shape_ovoid-shaped";"cell_shape_pleomorphic-shaped";"cell_shape_curved-shaped";"cell_shape_other";"cell_shape_spiral-shaped";"motility_no";"motility_yes";"flagellum_arrangement_polar";"flagellum_arrangement_peritrichous";"flagellum_arrangement_gliding";"pigmentation_production_yes";"pigmentation_production_no";"colony_color_colorless";"colony_color_cream";"colony_color_yellow";"colony_color_white";"colony_color_brown";"colony_color_pink";"colony_color_orange";"colony_color_red";"colony_color_grey";"colony_color_green";"colony_color_blue";"forms_multicellular_complex_no";"forms_multicellular_complex_yes";"temperature_opt_<=_10";"temperature_opt_>_10_to_22";"temperature_opt_>_22_to_32";"temperature_opt_>_32_to_42";"temperature_opt_>_42";"temperature_preference_psychrophilic";"temperature_preference_psychrotrophic";"temperature_preference_mesophilic";"temperature_preference_thermophilic";"temperature_range_<=_10";"temperature_range_>_10_to_22";"temperature_range_>_22_to_32";"temperature_range_>_32_to_42";"temperature_range_>_42";"temperature_delta_<=_10";"temperature_delta_>_10_to_25";"temperature_delta_>_25_to_40";"temperature_delta_>_40";"pH_opt_<=_5";"pH_opt_>_5_to_6.5";"pH_opt_>_6.5_to_7.5";"pH_opt_>_7.5_to_8.5";"pH_opt_>_8.5";"pH_preference_acidophile";"pH_preference_acido-neutrophile";"pH_preference_neutrophile";"pH_preference_alkalino-neutrophile";"pH_preference_alkalino-alkaliphile";"pH_range_<=_5";"pH_range_>_5_to_6.5";"pH_range_>_6.5_to_7.5";"pH_range_>_7.5_to_8.5";"pH_range_>_8.5";"pH_delta_<=_1.5";"pH_delta_>_1.5_to_3.5";"pH_delta_>_3.5_to_5.5";"pH_delta_>_5.5";"spore_formation_no";"spore_formation_yes";"halophily_opt_<=_1";"halophily_opt_>_1_to_4";"halophily_opt_>_4_to_8";"halophily_opt_>_8";"halophily_preference_non-halophilic";"halophily_preference_weakly";"halophily_preference_moderate";"halophily_preference_extreme";"halophily_range_<=_1";"halophily_range_>_1_to_4";"halophily_range_>_4_to_8";"halophily_range_>_8";"halophily_delta_<=_1";"halophily_delta_>_1_to_5";"halophily_delta_>_5_to_9";"halophily_delta_>_9";"oxygen_tolerance_facultative";"oxygen_tolerance_microaerophile";"oxygen_tolerance_anaerobe";"oxygen_tolerance_aerobe";"antibiotic_resistance_frequency_<=_0.15";"antibiotic_resistance_frequency_>_0.15_to_0.85";"antibiotic_resistance_frequency_>_0.85";"energy_source_chemotroph";"energy_source_phototroph";"electron_donnor_organotroph";"electron_donnor_lithotroph";"carbon_source_autotroph";"carbon_source_heterotroph";"biosafety_level_1";"biosafety_level_2";"biosafety_level_3";"gc_content_<=_40.2";"gc_content_>_40.2_to_56.4";"gc_content_>_56.4_to_68.1";"gc_content_>_68.1";"rRNA16S_gene_copies_<=_3";"rRNA16S_gene_copies_>_3_to_5";"rRNA16S_gene_copies_>_5_to_7";"rRNA16S_gene_copies_>_7";"estimated_genome_size_<=_3.036";"estimated_genome_size_>_3.036_to_5.196";"estimated_genome_size_>_5.196_to_7.49";"estimated_genome_size_>_7.49"
3;"Pseudomonadota";"Alphaproteobacteria";"Parvibaculales";"Parvibaculaceae";"Rhodoligotrophos";0;1;1;0;0;0;1;0;0;0;0,5;0,5;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;0;0;0;0;0;0;0;1;0;0;0;NA;NA;0;0;0,5;0,5;0;0,208333333333333;0,458333333333333;0,333333333333333;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0,0833333333333335;0,183333333333333;0,283333333333333;0,266666666666666;0,183333333333333;NA;NA;NA;NA;NA;0;0,5;0;0,5;1;0;0,5;0,5;0;0;0,5;0,5;0;0;NA;NA;NA;NA;0;1;0;0;0;0,5;0;0,5;0;1;0;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;0;1;0
6;"Actinomycetota";"Actinobacteria";"Micrococcales";"Microbacteriaceae";"Rhodoluna";1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;0,0333333333333333;0,933333333333333;0,0333333333333333;0;NA;NA;NA;NA;NA;0,666666666666667;0;0,333333333333333;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;0;1;NA;NA;NA;1;0;1;0;NA;NA;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0
10;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Rhodomicrobiaceae";"Rhodomicrobium";0;1;0;0;0;1;0;0;0;1;0;0,833333333333333;0;0,166666666666666;0;0;0;0;0;1;0;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0,045;0,91;0,045;0;NA;NA;NA;NA;NA;0;0,5;0,5;0;0;0;1;0;0;0,0833333333333335;0,208333333333333;0,416666666666666;0,208333333333333;0,0833333333333335;NA;NA;NA;NA;NA;0;0,5;0,5;0;0;1;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;1;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0
2;"Bacteroidota";"Bacteroidia";"Cytophagales";"Cyclobacteriaceae";"Rhodonellum";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,75;0,25;0;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;NA;NA;NA;NA;0;0,5;0,5;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Rhodophyticola";0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;0;0;NA;NA;0;0;1;0;0;0,2;0,6;0,2;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;0,166666666666667;0,166666666666667;0,333333333333333;0,166666666666667;0,166666666666667;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;0;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;1;0;0;0;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Rhodopila";1;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0
1;"Planctomycetota";"Planctomycetes";"Pirellulales";"Pirellulaceae";"Incertae Sedis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1;"Planctomycetota";"Planctomycetia";"Planctomycetales";"Planctomycetaceae";"Rhodopilula";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1
11;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Xanthobacteraceae";"Rhodoplanes";0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0,166666666666667;0,666666666666667;0;0,166666666666667;0;0;0;NA;NA;0;0;0,333333333333333;0,666666666666667;0;0;0,495;0,465;0,04;NA;NA;NA;NA;NA;0,285714285714286;0,714285714285714;0;0;0;0;0,833333333333333;0,166666666666667;0;0;0,238888888888889;0,444444444444444;0,216666666666667;0,1;NA;NA;NA;NA;NA;0,166666666666667;0,833333333333333;0;0;NA;NA;0,666666666666667;0,333333333333333;0;0;0,805555555555555;0,194444444444445;0;0;NA;NA;NA;NA;0,6;0,4;0;0;0;0,4;0,6;0;NA;NA;NA;0;1;0;1;NA;NA;1;0;0;0;0;0,375;0,625;NA;NA;NA;NA;0;0;1;0
1;"Cyanobacteriota";"Chroococcophyceae";"Nodosilineales";"Cymatolegaceae";"Rhodoploca";NA;NA;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
23;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Xanthobacteraceae";"Rhodopseudomonas";0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0,375;0,375;0,25;0,0526077097505669;0,7781179138322;0,150226757369614;0,019047619047619;NA;NA;NA;NA;NA;0,1;0,5;0,4;0;0;0,0833333333333333;0,916666666666667;0;0;0,0515873015873016;0,233730158730159;0,41984126984127;0,209920634920635;0,084920634920635;NA;NA;NA;NA;NA;0;0,666666666666667;0,333333333333333;0;NA;NA;NA;NA;NA;NA;0,2375;0,425;0,3375;0;NA;NA;NA;NA;0;0,25;0,25;0,5;0,111111111111111;0;0,777777777777778;0,111111111111111;0;0;1;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0;0,35;0,65;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Roseobacteraceae";"Rhodosalinus";0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;0;0;0;NA;NA;0;0;0;1;0;0;0,333333333333333;0,666666666666667;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0;0,666666666666667;0,333333333333333;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;0;0;1;0;0,2;0,2;0,4;0,2;NA;NA;NA;NA;0;0;0;1;1;0;0;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;0;1;0;0
2;"Pseudomonadota";"Alphaproteobacteria";"Rhodospirillales";"Rhodospirillaceae";"Rhodospira";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Rhodospirillales";"Incertae Sedis";"Incertae Sedis";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
9;"Pseudomonadota";"Alphaproteobacteria";"Rhodospirillales";"Rhodospirillaceae";"Rhodospirillum";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0357142857142857;0,928571428571429;0,0357142857142857;0;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,166666666666667;0,333333333333333;0,5;0;NA;NA;NA;NA;0;0;0;1;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;0;1;0;0;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Hyphomicrobiales";"Stappiaceae";"Rhodothalassium";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;1;0;0
10;"Rhodothermota";"Rhodothermia";"Rhodothermales";"Rhodothermaceae";"Rhodothermus";0;1;0;0;1;0;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;1;0;0;0;1;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0;0,25;0,5;0,25;0;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;1;0;0;0;0,1;0,9;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Acetobacterales";"Acetobacteraceae";"Rhodovastum";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;0;1;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;1;0;0;0;0;1;0
2;"Pseudomonadota";"Alphaproteobacteria";"Kiloniellales";"Fodinicurvataceae";"Rhodovibrio";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;0;0,5;0,5;0
23;"Pseudomonadota";"Alphaproteobacteria";"Rhodobacterales";"Paracoccaceae";"Rhodovulum";0;1;0;0,5;0,5;0;0;0,333333333333333;0,666666666666667;0;0;0,772727272727273;0;0,227272727272727;0;0;0;0;0,636363636363636;0,363636363636364;NA;NA;NA;1;0;0;0;0,5;0;0,5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0,875833333333333;0,124166666666667;0;NA;NA;NA;NA;NA;0,444444444444444;0,555555555555556;0;0;0;0,1;0,6;0,2;0,1;0,0166666666666667;0,166666666666667;0,373333333333333;0,241666666666667;0,201666666666667;NA;NA;NA;NA;NA;0,1;0,7;0,2;0;1;0;0,111111111111111;0,888888888888889;0;0;0,276666666666667;0,53;0,193333333333333;0;NA;NA;NA;NA;0;0,222222222222222;0,444444444444444;0,333333333333333;0,166666666666667;0;0,833333333333333;0;NA;NA;NA;0,333333333333333;0,666666666666667;0,5;0,5;0,333333333333333;0,666666666666667;1;0;0;0;0;0,75;0,25;1;0;0;0;0,0625;0,9375;0;0
23;"Pseudomonadota";"Alphaproteobacteria";"Rickettsiales";"Rickettsiaceae";"Rickettsia";0;1;1;0;0;0;NA;NA;NA;NA;0;0,666666666666667;0;0,333333333333333;0;0;0;0;1;0;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,714285714285714;0,285714285714286;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,0769230769230769;0,384615384615385;0,538461538461538;1;0;0;0;1;0;0;0;1;0;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Rickettsiellales";"Rickettsiellaceae";"Rickettsiella";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;1;0;0;0
26;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Weeksellaceae";"Riemerella";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;0;0;0,0714285714285714;0,928571428571429;0;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0,75;0,25;0;1;0;0;0;1;0;0;0;1;0;0;0
1;"Bacteroidota";"Bacteroidia";"Bacteroidales";"Rikenellaceae";"Rikenella";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;1;0;0;0
2;"Bacillota";"Bacilli";"Thermoactinomycetales";"Thermoactinomycetaceae";"Risungbinella";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0,5;0,5;0;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Gammaproteobacteria";"Burkholderiales";"Aquaspirillaceae";"Rivicola";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0
3;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Robertkochia";0;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;NA;NA;0;0;0,5;0,5;0;0,1;0,7;0,2;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;1;0;0;0,166666666666667;0,166666666666667;0,333333333333333;0,166666666666667;0,166666666666667;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;0,5;0,5;0;0;0,4;0,4;0,2;0;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;NA;NA;NA;NA;0;1;0;0
8;"Bacillota";"Bacilli";"Caryophanales";"Cytobacillaceae";"Robertmurraya";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;NA;NA;NA;NA;NA;NA;NA;NA;0;0,857142857142857;0,142857142857143;0
6;"Bacteroidota";"Bacteroidia";"Flavobacteriales";"Flavobacteriaceae";"Robiginitalea";0;1;0,5;0;0,5;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;0;0;0;0;0,333333333333333;0;0,333333333333333;0,333333333333333;0;0;0;NA;NA;0;0;1;0;0;0,138888888888889;0,722222222222222;0,138888888888889;0;NA;NA;NA;NA;NA;0;0;1;0;0;0;0,5;0,5;0;0;0,211111111111111;0,266666666666667;0,311111111111111;0,211111111111111;NA;NA;NA;NA;NA;0;1;0;0;1;0;0;0,5;0,5;0;0,142857142857143;0,476190476190476;0,380952380952381;0;NA;NA;NA;NA;0;0,5;0;0,5;NA;NA;NA;NA;NA;NA;NA;1;0;NA;NA;0;1;1;0;0;0;0,875;0,125;0;NA;NA;NA;NA;0;1;0;0
1;"Pseudomonadota";"Alphaproteobacteria";"Caulobacterales";"Hyphomonadaceae";"Robiginitomaculum";0;1;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;1;0;NA;NA;NA;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0,25;0,75;0;0;NA;NA;NA;NA;NA;0;1;0;0;0;0;1;0;0;0,166666666666667;0,166666666666667;0,333333333333333;0,166666666666667;0,166666666666667;NA;NA;NA;NA;NA;0;0;1;0;1;0;0;1;0;0;0,333333333333333;0,666666666666667;0;0;NA;NA;NA;NA;0;1;0;0;0;0;0;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;0;1;0;NA;NA;NA;NA;1;0;0;0
